onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
124.5733811623	n/a	31148	23	231	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
124.897343145	n/a	31229	23	232	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
125.5892619475	n/a	31402	24	232	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
126.0852037481	n/a	31526	24	233	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
126.4011666695	n/a	31605	24	234	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
126.6651356924	n/a	31671	24	235	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
127.1290812478	n/a	31787	24	236	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
127.8249995809	n/a	31961	24	237	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
128.2489498299	n/a	32067	24	238	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
128.6209061803	n/a	32160	24	239	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
129.1728414101	n/a	32298	24	240	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
131.0526208157	n/a	32768	24	240	auditory	pause_recording	n/a	n/a	attend_auditory	202	1
134.4602209296	n/a	33620	25	240	visual	look_word	unattended	cue_visual	attend_visual	2	2
134.8481754027	n/a	33717	25	241	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
135.4201082857	n/a	33860	25	242	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
136.1000284962	n/a	34030	25	243	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
136.7399534003	n/a	34190	25	244	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
137.0079219538	n/a	34257	25	245	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
137.7838309	n/a	34451	25	246	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
138.103793352	n/a	34531	25	247	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
138.7077224802	n/a	34682	25	248	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
139.3676450375	n/a	34847	25	249	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
140.05956384	n/a	35020	25	250	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
140.4795145582	n/a	35125	25	251	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
140.7314849892	n/a	35188	26	251	visual	hear_word	unattended	cue_visual	attend_visual	1	2
141.191431014	n/a	35303	26	252	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
141.8713512245	n/a	35473	26	253	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
142.4392845768	n/a	35615	26	254	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
142.7952428047	n/a	35704	26	255	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
143.1272038487	n/a	35787	27	255	visual	look_word	unattended	cue_visual	attend_visual	2	2
143.5591531589	n/a	35895	27	256	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
144.3070653905	n/a	36082	27	257	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
144.6030306586	n/a	36156	27	257	visual	button_press	n/a	target_detected	attend_visual	201	2
144.7710109459	n/a	36198	27	258	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
145.2869503998	n/a	36327	27	259	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
145.546919892	n/a	36392	27	260	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
146.2988316543	n/a	36580	27	261	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
146.5348039627	n/a	36639	28	261	visual	hear_word	unattended	cue_visual	attend_visual	1	2
146.9747523342	n/a	36749	28	262	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
147.5226880333	n/a	36886	28	263	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
147.9466382822	n/a	36992	28	264	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
148.2426035503	n/a	37066	28	265	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
148.6585547379	n/a	37170	28	266	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
149.0545082723	n/a	37269	28	267	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
149.3584726017	n/a	37345	28	268	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
149.7144308296	n/a	37434	28	269	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
150.2463684061	n/a	37567	28	270	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
150.9982801683	n/a	37755	29	270	visual	look_word	unattended	cue_visual	attend_visual	2	2
151.4262299479	n/a	37862	29	271	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
151.6502036643	n/a	37918	29	272	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
151.9781651776	n/a	38000	29	272	visual	button_press	n/a	target_detected	attend_visual	201	2
152.0061618922	n/a	38007	29	273	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
152.8180666141	n/a	38210	29	274	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
153.6219722748	n/a	38411	29	275	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
154.0139262786	n/a	38509	29	276	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
154.2818948321	n/a	38576	29	277	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
154.3698845064	n/a	38598	29	277	visual	button_press	n/a	target_detected	attend_visual	201	2
154.7618385101	n/a	38696	29	278	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
155.5777427628	n/a	38900	29	279	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
155.9217023987	n/a	38986	29	279	visual	button_press	n/a	target_detected	attend_visual	201	2
156.3776488928	n/a	39100	29	280	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
156.7856010192	n/a	39202	29	281	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
157.2495465746	n/a	39318	29	282	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
157.5895066799	n/a	39403	29	283	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
157.9774611529	n/a	39500	29	284	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
158.6693799554	n/a	39673	29	285	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
159.3892954725	n/a	39853	29	286	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
160.0172217845	n/a	40010	29	287	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
160.2651926848	n/a	40072	30	287	visual	hear_word	unattended	cue_visual	attend_visual	1	2
160.6571466886	n/a	40170	30	288	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
161.029103039	n/a	40263	30	289	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
161.3130697152	n/a	40334	30	290	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
162.0609819468	n/a	40521	30	291	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
162.6249157685	n/a	40662	30	292	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
163.1328561611	n/a	40789	30	293	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
163.6167993697	n/a	40910	30	294	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
164.4047069078	n/a	41107	30	295	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
164.8286571567	n/a	41213	30	296	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
165.0766280571	n/a	41275	31	296	visual	look_word	unattended	cue_visual	attend_visual	2	2
165.5125768979	n/a	41384	31	297	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
165.7645473289	n/a	41447	31	298	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
166.0685116583	n/a	41523	31	298	visual	button_press	n/a	target_detected	attend_visual	201	2
166.0765107196	n/a	41525	31	299	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
166.7444323382	n/a	41692	31	300	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
167.3963558342	n/a	41855	31	301	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
167.7043196943	n/a	41932	31	302	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
167.7163182862	n/a	41935	31	302	visual	button_press	n/a	target_detected	attend_visual	201	2
168.5082253549	n/a	42133	31	303	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
169.0521615234	n/a	42269	31	304	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
169.3801230367	n/a	42351	31	304	visual	button_press	n/a	target_detected	attend_visual	201	2
169.5241061401	n/a	42387	31	305	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
170.2080258813	n/a	42558	31	306	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
170.9039442144	n/a	42732	31	307	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
171.1439160534	n/a	42792	31	308	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
171.9358231222	n/a	42990	32	308	visual	hear_word	unattended	cue_visual	attend_visual	1	2
172.4317649228	n/a	43114	32	309	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
172.7757245587	n/a	43200	32	310	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
173.0436931123	n/a	43267	32	311	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
173.4996396064	n/a	43381	32	312	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
173.7836062826	n/a	43452	32	313	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
174.0355767135	n/a	43515	32	314	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
174.1635616944	n/a	43547	32	314	visual	button_press	n/a	target_detected	attend_visual	201	2
174.7514926999	n/a	43694	32	315	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
174.9914645389	n/a	43754	32	316	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
175.3594213588	n/a	43846	32	317	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
175.5673969526	n/a	43898	32	318	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
176.3233082455	n/a	44087	32	319	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
176.5832777377	n/a	44152	32	320	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
176.9432354963	n/a	44242	33	320	visual	look_word	unattended	cue_visual	attend_visual	2	2
177.4471763582	n/a	44368	33	321	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
177.655151952	n/a	44420	33	322	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
178.0471059557	n/a	44518	33	323	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
178.5670449402	n/a	44648	33	324	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
178.9270026988	n/a	44738	33	325	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
179.2749618653	n/a	44825	33	326	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
180.0508708115	n/a	45019	33	327	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
180.4708215297	n/a	45124	33	328	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
181.0707511273	n/a	45274	33	329	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
181.3747154567	n/a	45350	33	330	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
182.0986305044	n/a	45531	33	331	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
182.3865967112	n/a	45603	33	332	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
182.7265568165	n/a	45688	34	332	visual	hear_word	unattended	cue_visual	attend_visual	1	2
183.1145112895	n/a	45785	34	333	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
183.4944667013	n/a	45880	34	334	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
183.7824329081	n/a	45952	34	335	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
184.5543423236	n/a	46145	34	336	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
184.7743165094	n/a	46200	34	337	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
185.1062775533	n/a	46283	34	338	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
185.3982432908	n/a	46356	34	339	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
185.6782104363	n/a	46426	34	340	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
186.3861273614	n/a	46603	34	341	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
186.8180766716	n/a	46711	34	342	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
187.1700353689	n/a	46799	34	343	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
187.54599125	n/a	46893	34	343	visual	button_press	n/a	target_detected	attend_visual	201	2
187.5539903113	n/a	46895	34	344	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
188.0419330506	n/a	47017	34	345	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
188.4098898704	n/a	47109	34	346	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
189.0338166519	n/a	47265	35	346	visual	look_word	unattended	cue_visual	attend_visual	2	2
189.4617664314	n/a	47372	35	347	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
189.7137368624	n/a	47435	35	348	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
190.3176659906	n/a	47586	35	349	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
190.6016326667	n/a	47657	35	350	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
190.9455923027	n/a	47743	35	350	visual	button_press	n/a	target_detected	attend_visual	201	2
190.9775885479	n/a	47751	35	351	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
191.5775181454	n/a	47901	35	352	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
192.2654374172	n/a	48073	35	353	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
193.0373468327	n/a	48266	35	354	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
193.5932815931	n/a	48405	35	355	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
194.4051863151	n/a	48608	35	356	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
195.1011046482	n/a	48782	36	356	visual	hear_word	unattended	cue_visual	attend_visual	1	2
195.4330656922	n/a	48865	36	357	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
195.7490286136	n/a	48944	36	358	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
196.4289488241	n/a	49114	36	359	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
197.1768610557	n/a	49301	36	360	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
197.5128216303	n/a	49385	36	361	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
198.0967531053	n/a	49531	36	362	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
198.6166920898	n/a	49661	36	363	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
198.8326667449	n/a	49715	36	364	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
199.2486179325	n/a	49819	36	365	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
199.54058367	n/a	49892	37	365	visual	look_word	unattended	cue_visual	attend_visual	2	2
200.0165278174	n/a	50011	37	366	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
200.432479005	n/a	50115	37	367	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
200.8604287846	n/a	50222	37	368	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
201.1963893592	n/a	50306	37	369	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
201.2043884205	n/a	50308	37	369	visual	button_press	n/a	target_detected	attend_visual	201	2
201.5683457096	n/a	50399	37	370	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
202.0122936118	n/a	50510	37	371	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
202.3002598186	n/a	50582	37	372	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
202.6922138224	n/a	50680	37	372	visual	button_press	n/a	target_detected	attend_visual	201	2
202.708211945	n/a	50684	37	373	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
203.1401612552	n/a	50792	37	374	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
203.9320683239	n/a	50990	37	375	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
204.3440199809	n/a	51093	37	376	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
204.6679819636	n/a	51174	38	376	visual	hear_word	unattended	cue_visual	attend_visual	1	2
205.0839331512	n/a	51278	38	377	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
205.3199054595	n/a	51337	38	378	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
205.6598655648	n/a	51422	38	378	visual	button_press	n/a	target_detected	attend_visual	201	2
205.9998256701	n/a	51507	38	379	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
206.7957322695	n/a	51706	38	380	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
207.4356571735	n/a	51866	38	381	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
208.0955797308	n/a	52031	38	382	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
208.8954858608	n/a	52231	38	383	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
209.1954506596	n/a	52306	38	384	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
209.2194478435	n/a	52312	38	384	visual	button_press	n/a	target_detected	attend_visual	201	2
209.991357259	n/a	52505	38	385	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
210.5832877952	n/a	52653	38	386	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
211.3831939253	n/a	52853	38	387	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
212.1591028714	n/a	53047	39	387	visual	look_word	unattended	cue_visual	attend_visual	2	2
212.4830648541	n/a	53128	39	388	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
213.2509747389	n/a	53320	39	389	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
